<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/ibm-granite/granite-4.0-h-tiny'>ibm-granite/granite-4.0-h-tiny</a>,📝,3.40@@3.40,6939037248.0,100352.0,131072.0,✓,✗,32.48 ± 2.96 / 47.44 ± 3.14@@32.48,59.55 ± 1.14 / 52.43 ± 1.07@@59.55,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,22.89 ± 3.78 / 3.62 ± 3.13@@22.89,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/cardiffnlp/twitter-xlm-roberta-base'>cardiffnlp/twitter-xlm-roberta-base</a>,🔍,3.42@@3.42,278045955.0,250002.0,514.0,✓,✗,22.07 ± 10.26 / 41.73 ± 10.52@@22.07,80.02 ± 0.77 / 80.89 ± 0.44@@80.02,3.82 ± 4.94 / 41.09 ± 6.48@@3.82,13.77 ± 0.48 / 3.91 ± 0.40@@13.77,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-instruct'>ibm-granite/granite-3.0-1b-a400m-instruct</a>,📝,3.43@@3.43,1334628352.0,49155.0,4096.0,✓,✗,27.37 ± 2.84 / 44.60 ± 3.83@@27.37,38.66 ± 1.58 / 31.27 ± 1.16@@38.66,3.03 ± 1.35 / 46.08 ± 2.43@@3.03,46.39 ± 0.81 / 27.64 ± 0.58@@46.39,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/google/gemma-2-2b'>google/gemma-2-2b</a>,🧠,3.43@@3.43,2614341888.0,256000.0,8192.0,✓,✗,27.69 ± 4.00 / 42.52 ± 4.56@@27.69,25.00 ± 4.09 / 25.12 ± 3.39@@25.00,5.04 ± 1.97 / 50.14 ± 1.96@@5.04,58.40 ± 4.12 / 35.31 ± 4.57@@58.40,15.8.1.dev0@@150801,15.8.2@@150802,15.8.1.dev0@@150801,15.8.2@@150802
<a href='https://hf.co/Geotrend/distilbert-base-25lang-cased'>Geotrend/distilbert-base-25lang-cased</a>,🔍,3.45@@3.45,108867577.0,84985.0,512.0,✓,✗,20.91 ± 7.91 / 43.21 ± 7.98@@20.91,79.43 ± 0.73 / 80.58 ± 0.49@@79.43,2.27 ± 3.05 / 43.67 ± 5.57@@2.27,14.32 ± 0.39 / 5.00 ± 0.39@@14.32,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/LiquidAI/LFM2-1.2B'>LiquidAI/LFM2-1.2B</a>,📝,3.45@@3.45,1170340608.0,65536.0,128000.0,✗,✗,33.55 ± 2.80 / 54.44 ± 1.96@@33.55,42.70 ± 1.02 / 34.47 ± 0.90@@42.70,3.53 ± 1.03 / 42.09 ± 4.10@@3.53,32.52 ± 3.77 / 0.94 ± 1.07@@32.52,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-3-1b-pt'>google/gemma-3-1b-pt</a>,🧠,3.46@@3.46,999885952.0,262144.0,32768.0,✓,✗,29.69 ± 2.41 / 46.77 ± 3.76@@29.69,40.55 ± 2.06 / 41.52 ± 2.06@@40.55,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,46.01 ± 2.75 / 25.36 ± 3.14@@46.01,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2'>sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2</a>,🔍,3.48@@3.48,117654272.0,250037.0,512.0,✓,✗,33.83 ± 4.62 / 54.75 ± 3.25@@33.83,64.48 ± 1.55 / 67.27 ± 1.55@@64.48,0.29 ± 1.14 / 49.18 ± 0.60@@0.29,12.70 ± 0.30 / 1.88 ± 0.23@@12.70,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/Qwen/Qwen3-0.6B'>Qwen/Qwen3-0.6B#no-thinking</a>,📝,3.49@@3.49,751632384.0,151936.0,40960.0,✓,✗,23.33 ± 3.63 / 42.47 ± 5.01@@23.33,40.39 ± 2.37 / 34.32 ± 2.18@@40.39,3.81 ± 1.39 / 44.21 ± 4.08@@3.81,45.34 ± 1.12 / 25.43 ± 1.29@@45.34,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/openGPT-X/Teuken-7B-instruct-commercial-v0.4'>openGPT-X/Teuken-7B-instruct-commercial-v0.4</a>,📝,3.50@@3.50,7452725248.0,250680.0,4096.0,✓,✗,20.54 ± 2.40 / 33.57 ± 2.52@@20.54,39.49 ± 1.61 / 31.79 ± 1.86@@39.49,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,54.25 ± 1.20 / 32.29 ± 1.77@@54.25,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/ibm-granite/granite-3.0-1b-a400m-base'>ibm-granite/granite-3.0-1b-a400m-base</a>,🧠,3.51@@3.51,1384956928.0,49152.0,4096.0,✓,✗,29.80 ± 1.94 / 40.61 ± 1.10@@29.80,25.65 ± 6.65 / 26.46 ± 5.90@@25.65,1.94 ± 1.06 / 38.21 ± 3.44@@1.94,50.48 ± 1.84 / 32.20 ± 1.24@@50.48,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/tencent/Hunyuan-1.8B-Instruct'>tencent/Hunyuan-1.8B-Instruct</a>,🤔,3.51@@3.51,1791080448.0,120818.0,262144.0,✓,✗,33.93 ± 1.76 / 55.64 ± 1.07@@33.93,40.15 ± 1.48 / 37.20 ± 1.56@@40.15,5.87 ± 1.93 / 52.63 ± 0.97@@5.87,27.71 ± 0.99 / 0.00 ± 0.00@@27.71,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202,16.2.2.dev0@@160202
<a href='https://hf.co/utter-project/EuroLLM-1.7B'>utter-project/EuroLLM-1.7B</a>,🧠,3.52@@3.52,?,128000.0,4096.0,✓,✗,25.26 ± 2.26 / 42.62 ± 3.30@@25.26,36.71 ± 1.85 / 37.96 ± 2.18@@36.71,1.14 ± 0.89 / 42.97 ± 4.70@@1.14,51.26 ± 1.92 / 30.64 ± 1.94@@51.26,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/microsoft/phi-2'>microsoft/phi-2</a>,🧠,3.55@@3.55,2779683840.0,51200.0,2048.0,✓,✗,27.95 ± 2.47 / 48.13 ± 2.93@@27.95,44.05 ± 3.37 / 42.20 ± 3.27@@44.05,-0.22 ± 1.70 / 40.73 ± 3.12@@-0.22,35.75 ± 12.34 / 21.59 ± 7.96@@35.75,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/microsoft/xlm-align-base'>microsoft/xlm-align-base</a>,🔍,3.55@@3.55,278045955.0,250002.0,514.0,✓,✗,7.22 ± 9.60 / 31.16 ± 8.08@@7.22,81.41 ± 0.80 / 82.34 ± 0.55@@81.41,3.01 ± 2.94 / 48.19 ± 2.27@@3.01,19.93 ± 3.26 / 6.91 ± 1.86@@19.93,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B-Instruct'>HuggingFaceTB/SmolLM2-1.7B-Instruct</a>,📝,3.61@@3.61,1711376384.0,49152.0,8192.0,✓,✗,21.49 ± 2.04 / 34.92 ± 3.23@@21.49,32.98 ± 6.56 / 31.62 ± 3.42@@32.98,2.54 ± 0.72 / 38.36 ± 2.29@@2.54,50.44 ± 1.41 / 25.98 ± 2.54@@50.44,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Preview</a>,🧠,3.62@@3.62,2611528704.0,128000.0,4096.0,✓,✗,29.82 ± 2.39 / 42.26 ± 3.13@@29.82,20.79 ± 5.66 / 20.50 ± 5.28@@20.79,1.32 ± 2.11 / 46.37 ± 2.74@@1.32,49.97 ± 1.65 / 30.85 ± 0.68@@49.97,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/HuggingFaceTB/SmolLM2-1.7B'>HuggingFaceTB/SmolLM2-1.7B</a>,🧠,3.62@@3.62,1711376384.0,49152.0,8192.0,✓,✗,25.68 ± 1.93 / 40.10 ± 2.54@@25.68,29.49 ± 5.46 / 29.22 ± 4.60@@29.49,1.83 ± 1.55 / 46.23 ± 3.83@@1.83,46.34 ± 3.04 / 27.94 ± 2.93@@46.34,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/PleIAs/Pleias-1.2b-Preview'>PleIAs/Pleias-1.2b-Preview</a>,🧠,3.63@@3.63,1195468800.0,65536.0,2048.0,✓,✗,24.13 ± 6.74 / 34.88 ± 7.14@@24.13,34.91 ± 4.12 / 34.32 ± 3.28@@34.91,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,44.01 ± 2.57 / 24.06 ± 1.72@@44.01,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/google/gemma-2b'>google/gemma-2b</a>,🧠,3.67@@3.67,2506172416.0,256000.0,8192.0,✓,✗,32.19 ± 2.26 / 50.31 ± 3.12@@32.19,13.84 ± 5.42 / 12.96 ± 4.92@@13.84,1.71 ± 1.29 / 35.47 ± 1.33@@1.71,53.45 ± 2.62 / 32.12 ± 3.22@@53.45,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/answerdotai/ModernBERT-large'>answerdotai/ModernBERT-large</a>,🔍,3.68@@3.68,395881664.0,50368.0,8192.0,✓,✗,10.60 ± 2.27 / 34.57 ± 3.70@@10.60,61.82 ± 1.35 / 65.38 ± 1.17@@61.82,7.83 ± 3.28 / 52.60 ± 2.49@@7.83,20.64 ± 1.74 / 7.28 ± 1.01@@20.64,15.5.0.dev0@@150500,15.6.1.dev0@@150601,15.5.0.dev0@@150500,15.5.0.dev0@@150500
<a href='https://hf.co/google/gemma-3-1b-it'>google/gemma-3-1b-it</a>,📝,3.69@@3.69,999885952.0,262144.0,32768.0,✓,✗,32.95 ± 3.17 / 50.23 ± 3.46@@32.95,44.90 ± 0.93 / 37.78 ± 1.58@@44.90,0.93 ± 1.25 / 33.85 ± 0.35@@0.93,16.01 ± 0.83 / 0.22 ± 0.23@@16.01,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/facebook/MobileLLM-R1-950M-base'>facebook/MobileLLM-R1-950M-base</a>,🧠,3.69@@3.69,949685760.0,128256.0,4096.0,✗,✗,7.60 ± 1.78 / 19.29 ± 1.72@@7.60,41.82 ± 3.20 / 37.28 ± 2.44@@41.82,-0.37 ± 0.96 / 33.31 ± 0.25@@-0.37,56.02 ± 0.95 / 34.22 ± 1.48@@56.02,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/google/gemma-2b-it'>google/gemma-2b-it</a>,📝,3.71@@3.71,2506172416.0,256000.0,8192.0,✗,✗,24.46 ± 1.57 / 36.90 ± 1.39@@24.46,31.69 ± 2.18 / 29.28 ± 2.02@@31.69,0.01 ± 1.07 / 40.34 ± 2.27@@0.01,41.76 ± 2.22 / 19.34 ± 2.41@@41.76,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802,15.8.2@@150802
<a href='https://hf.co/PleIAs/Pleias-3b-Preview'>PleIAs/Pleias-3b-Preview</a>,🧠,3.71@@3.71,3211926528.0,65536.0,4096.0,✓,✗,24.07 ± 2.53 / 41.78 ± 3.24@@24.07,33.91 ± 5.33 / 32.87 ± 5.22@@33.91,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,41.20 ± 2.69 / 23.02 ± 2.81@@41.20,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/meta-llama/Llama-3.2-1B'>meta-llama/Llama-3.2-1B</a>,🧠,3.72@@3.72,1235814400.0,128256.0,131072.0,✓,✗,22.70 ± 2.49 / 44.82 ± 2.37@@22.70,30.42 ± 4.19 / 29.98 ± 3.69@@30.42,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,43.82 ± 4.37 / 23.61 ± 4.42@@43.82,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/nickprock/multi-sentence-BERTino'>nickprock/multi-sentence-BERTino</a>,🔍,3.72@@3.72,67576320.0,32102.0,512.0,✓,✗,25.60 ± 2.30 / 49.70 ± 1.59@@25.60,58.36 ± 0.95 / 56.29 ± 0.79@@58.36,1.49 ± 1.47 / 48.77 ± 2.26@@1.49,10.97 ± 1.82 / 3.81 ± 0.63@@10.97,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902,15.9.2.dev0@@150902
<a href='https://hf.co/PleIAs/Pleias-Nano'>PleIAs/Pleias-Nano</a>,🧠,3.72@@3.72,1195468800.0,65536.0,2048.0,✓,✗,28.15 ± 3.94 / 40.92 ± 4.97@@28.15,25.71 ± 4.41 / 28.11 ± 3.55@@25.71,0.11 ± 0.95 / 35.08 ± 3.28@@0.11,41.52 ± 3.40 / 21.28 ± 3.11@@41.52,15.7.2.dev0@@150702,15.8.0@@150800,15.7.2.dev0@@150702,15.8.0@@150800
<a href='https://hf.co/kyutai/helium-1-2b'>kyutai/helium-1-2b</a>,🧠,3.73@@3.73,2023868416.0,64000.0,4096.0,✓,✗,1.35 ± 1.34 / 15.90 ± 0.35@@1.35,39.31 ± 2.62 / 37.21 ± 2.44@@39.31,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,61.20 ± 1.91 / 37.24 ± 2.79@@61.20,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000,16.0.0.dev0@@160000
<a href='https://hf.co/sentence-transformers/distiluse-base-multilingual-cased-v1'>sentence-transformers/distiluse-base-multilingual-cased-v1</a>,🔍,3.75@@3.75,134734080.0,119547.0,512.0,✓,✗,28.45 ± 5.31 / 50.94 ± 5.25@@28.45,52.67 ± 2.42 / 55.92 ± 2.35@@52.67,0.30 ± 1.83 / 43.40 ± 2.44@@0.30,10.33 ± 0.66 / 1.12 ± 0.26@@10.33,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/EuropeanParliament/EUBERT'>EuropeanParliament/EUBERT</a>,🔍,3.76@@3.76,93990500.0,65636.0,512.0,✓,✗,18.68 ± 2.10 / 44.04 ± 1.85@@18.68,58.87 ± 1.21 / 57.57 ± 1.11@@58.87,4.67 ± 2.93 / 50.64 ± 2.26@@4.67,13.55 ± 0.65 / 4.26 ± 0.44@@13.55,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/LiquidAI/LFM2.5-1.2B-Base'>LiquidAI/LFM2.5-1.2B-Base</a>,📝,3.76@@3.76,1170340608.0,65536.0,128000.0,✗,✗,28.36 ± 4.52 / 46.47 ± 4.70@@28.36,45.22 ± 2.54 / 42.53 ± 2.45@@45.22,0.50 ± 1.57 / 44.21 ± 3.93@@0.50,18.50 ± 0.77 / 0.02 ± 0.02@@18.50,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001,16.10.1.dev0@@161001
<a href='https://hf.co/utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview'>utter-project/EuroMoE-2.6B-A0.6B-Instruct-Preview</a>,📝,3.86@@3.86,2611528704.0,128000.0,4096.0,✓,✗,5.66 ± 3.43 / 23.16 ± 4.80@@5.66,23.80 ± 4.06 / 22.38 ± 2.54@@23.80,2.74 ± 2.02 / 47.27 ± 2.71@@2.74,51.99 ± 1.72 / 28.16 ± 1.99@@51.99,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001,15.10.1.dev0@@151001
<a href='https://hf.co/answerdotai/ModernBERT-base'>answerdotai/ModernBERT-base</a>,🔍,3.87@@3.87,149655232.0,50368.0,8192.0,✓,✗,14.40 ± 2.51 / 39.84 ± 1.76@@14.40,60.66 ± 1.36 / 64.65 ± 1.13@@60.66,0.62 ± 1.51 / 48.33 ± 0.80@@0.62,13.56 ± 1.39 / 3.58 ± 0.96@@13.56,15.5.0.dev0@@150500,15.6.1.dev0@@150601,15.5.0.dev0@@150500,15.5.0.dev0@@150500
<a href='https://hf.co/google/gemma-7b-it'>google/gemma-7b-it</a>,📝,3.87@@3.87,8537680896.0,256000.0,8192.0,✗,✗,24.61 ± 4.61 / 37.35 ± 6.49@@24.61,39.38 ± 2.84 / 38.20 ± 2.49@@39.38,2.10 ± 1.97 / 38.15 ± 4.22@@2.10,17.57 ± 1.70 / 1.30 ± 0.45@@17.57,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/microsoft/Phi-4-mini-reasoning'>microsoft/Phi-4-mini-reasoning</a>,🤔,3.88@@3.88,3836021760.0,200064.0,131072.0,✓,✗,11.69 ± 3.36 / 32.05 ± 5.09@@11.69,53.15 ± 1.52 / 44.99 ± 1.56@@53.15,5.80 ± 1.40 / 51.41 ± 0.95@@5.80,10.35 ± 0.63 / 0.00 ± 0.00@@10.35,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/LiquidAI/LFM2-700M'>LiquidAI/LFM2-700M</a>,📝,3.91@@3.91,742489344.0,65536.0,128000.0,✗,✗,17.08 ± 3.20 / 38.58 ± 3.32@@17.08,43.46 ± 1.27 / 39.42 ± 1.47@@43.46,1.94 ± 2.01 / 40.04 ± 1.58@@1.94,19.55 ± 0.38 / 0.04 ± 0.04@@19.55,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/LiquidAI/LFM2-350M'>LiquidAI/LFM2-350M</a>,📝,3.92@@3.92,354483968.0,65536.0,128000.0,✗,✗,21.81 ± 3.26 / 40.10 ± 4.12@@21.81,36.60 ± 1.62 / 31.09 ± 1.85@@36.60,3.48 ± 1.35 / 47.52 ± 2.72@@3.48,17.38 ± 1.34 / 0.22 ± 0.26@@17.38,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/utter-project/EuroLLM-1.7B-Instruct'>utter-project/EuroLLM-1.7B-Instruct</a>,📝,3.95@@3.95,1656850432.0,128000.0,4096.0,✓,✗,0.00 ± 0.00 / 15.63 ± 0.30@@0.00,35.24 ± 3.28 / 35.51 ± 2.74@@35.24,0.08 ± 1.45 / 38.20 ± 3.28@@0.08,51.11 ± 1.81 / 28.58 ± 2.77@@51.11,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/DiscoResearch/DiscoLM-70b'>DiscoResearch/DiscoLM-70b</a>,🧠,3.96@@3.96,68977172480.0,32032.0,8192.0,✗,✗,8.86 ± 4.00 / 25.35 ± 4.55@@8.86,65.78 ± 1.42 / 58.72 ± 1.26@@65.78,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,4.91 ± 2.98 / 0.03 ± 0.03@@4.91,15.7.0.dev0@@150700,15.7.0.dev0@@150700,15.7.0.dev0@@150700,15.7.0.dev0@@150700
<a href='https://hf.co/dbmdz/bert-base-historic-multilingual-cased'>dbmdz/bert-base-historic-multilingual-cased</a>,🔍,3.96@@3.96,111243522.0,32000.0,512.0,✓,✗,1.22 ± 4.08 / 26.71 ± 3.96@@1.22,70.98 ± 0.92 / 73.62 ± 1.05@@70.98,-0.58 ± 1.78 / 43.40 ± 4.19@@-0.58,9.71 ± 4.93 / 3.85 ± 2.03@@9.71,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/timpal0l/Mistral-7B-v0.1-flashback-v2'>timpal0l/Mistral-7B-v0.1-flashback-v2</a>,📝,3.97@@3.97,7241732096.0,32000.0,32768.0,✓,✗,9.77 ± 5.36 / 26.28 ± 4.45@@9.77,48.21 ± 2.38 / 41.15 ± 2.37@@48.21,1.23 ± 0.99 / 43.82 ± 3.07@@1.23,22.48 ± 1.82 / 0.05 ± 0.03@@22.48,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.7.1.dev0@@150701
<a href='https://hf.co/utter-project/EuroVLM-1.7B-Preview'>utter-project/EuroVLM-1.7B-Preview</a>,📝,4.00@@4.00,2061162016.0,128000.0,?,✓,✗,21.81 ± 4.86 / 43.54 ± 3.89@@21.81,33.87 ± 4.35 / 34.76 ± 2.97@@33.87,0.39 ± 0.82 / 36.17 ± 2.31@@0.39,20.72 ± 1.29 / 0.00 ± 0.00@@20.72,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/HuggingFaceTB/SmolLM2-360M'>HuggingFaceTB/SmolLM2-360M</a>,🧠,4.00@@4.00,361821120.0,49152.0,8192.0,✓,✗,8.95 ± 4.53 / 25.33 ± 4.13@@8.95,32.91 ± 2.86 / 33.54 ± 3.05@@32.91,1.47 ± 1.82 / 34.96 ± 2.40@@1.47,33.17 ± 2.64 / 19.60 ± 1.82@@33.17,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Qwen/Qwen1.5-0.5B-Chat'>Qwen/Qwen1.5-0.5B-Chat</a>,📝,4.03@@4.03,619570176.0,151936.0,32768.0,✗,✗,0.00 ± 0.00 / 15.63 ± 0.30@@0.00,36.84 ± 2.78 / 35.20 ± 2.81@@36.84,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,44.87 ± 1.15 / 25.43 ± 1.78@@44.87,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702,15.7.2.dev0@@150702
<a href='https://hf.co/nvidia/NVIDIA-Nemotron-Nano-9B-v2'>nvidia/NVIDIA-Nemotron-Nano-9B-v2#no-thinking</a>,📝,4.05@@4.05,8888227328.0,131072.0,131072.0,✓,✗,8.24 ± 2.33 / 19.88 ± 2.02@@8.24,63.43 ± 1.38 / 54.90 ± 2.29@@63.43,0.00 ± 0.00 / 33.30 ± 0.27@@0.00,1.35 ± 0.05 / 0.00 ± 0.00@@1.35,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/google/gemma-3-270m'>google/gemma-3-270m</a>,🧠,4.06@@4.06,268098176.0,262144.0,32768.0,✓,✗,9.28 ± 6.68 / 21.59 ± 5.42@@9.28,31.05 ± 2.98 / 30.62 ± 2.69@@31.05,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,30.95 ± 1.76 / 15.69 ± 2.04@@30.95,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Qwen/Qwen2.5-Math-1.5B'>Qwen/Qwen2.5-Math-1.5B</a>,📝,4.10@@4.10,1543714304.0,151936.0,4096.0,✓,✗,18.35 ± 2.76 / 33.53 ± 3.16@@18.35,36.50 ± 3.11 / 34.83 ± 3.16@@36.50,0.48 ± 0.63 / 33.64 ± 0.61@@0.48,14.29 ± 1.01 / 0.01 ± 0.02@@14.29,15.6.1@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/BSC-LT/salamandra-7b-instruct'>BSC-LT/salamandra-7b-instruct</a>,📝,4.12@@4.12,7768117248.0,256000.0,8192.0,✓,✗,14.01 ± 2.83 / 33.46 ± 1.20@@14.01,40.41 ± 1.57 / 36.59 ± 1.07@@40.41,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,15.98 ± 0.67 / 0.02 ± 0.02@@15.98,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/facebook/MobileLLM-R1-360M-base'>facebook/MobileLLM-R1-360M-base</a>,🧠,4.12@@4.12,359431168.0,128256.0,4096.0,✗,✗,1.57 ± 1.75 / 17.00 ± 1.70@@1.57,36.10 ± 2.29 / 35.57 ± 2.35@@36.10,-0.54 ± 0.71 / 33.29 ± 0.27@@-0.54,33.88 ± 2.56 / 19.01 ± 1.67@@33.88,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300,16.3.0.dev0@@160300
<a href='https://hf.co/meta-llama/Llama-3.2-1B-Instruct'>meta-llama/Llama-3.2-1B-Instruct</a>,📝,4.13@@4.13,1235814400.0,128256.0,131072.0,✓,✗,9.95 ± 3.10 / 28.36 ± 4.01@@9.95,45.31 ± 2.66 / 41.31 ± 2.03@@45.31,1.31 ± 1.46 / 33.81 ± 0.43@@1.31,10.16 ± 1.01 / 0.00 ± 0.00@@10.16,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/baidu/ERNIE-4.5-0.3B-PT'>baidu/ERNIE-4.5-0.3B-PT</a>,📝,4.14@@4.14,?,103424.0,131072.0,✓,✗,6.32 ± 1.88 / 29.12 ± 2.01@@6.32,34.01 ± 2.54 / 32.35 ± 2.19@@34.01,0.30 ± 1.62 / 43.44 ± 4.06@@0.30,28.02 ± 3.39 / 12.52 ± 2.67@@28.02,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/PleIAs/Pleias-350m-Preview'>PleIAs/Pleias-350m-Preview</a>,🧠,4.17@@4.17,353424384.0,65536.0,2048.0,✓,✗,1.29 ± 2.32 / 22.70 ± 2.44@@1.29,40.73 ± 2.88 / 40.15 ± 2.72@@40.73,0.00 ± 0.00 / 33.36 ± 0.27@@0.00,24.64 ± 1.64 / 10.30 ± 1.60@@24.64,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
