<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,<a id=8 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=9 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=10 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=11 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<span style='visibility: hidden;'>hidden</span>,,,
<a href='https://hf.co/lightonai/alfred-40b-1023'>lightonai/alfred-40b-1023</a>,📝,2.20@@2.20,?,65024.0,?,✓,✗,52.46 ± 2.84 / 66.80 ± 2.60@@52.46,49.28 ± 2.64 / 41.38 ± 3.19@@49.28,32.75 ± 5.31 / 59.73 ± 6.36@@32.75,64.26 ± 1.31 / 31.18 ± 1.05@@64.26,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901,15.9.1.dev0@@150901
<a href='https://hf.co/ZurichNLP/unsup-simcse-xlm-roberta-base'>ZurichNLP/unsup-simcse-xlm-roberta-base</a>,🔍,2.20@@2.20,278045186.0,250002.0,512.0,✓,✗,58.23 ± 1.13 / 72.00 ± 0.75@@58.23,74.50 ± 1.06 / 74.21 ± 0.83@@74.50,34.74 ± 14.22 / 64.18 ± 7.54@@34.74,26.81 ± 6.54 / 11.19 ± 3.07@@26.81,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700
<a href='https://hf.co/ibm-granite/granite-3.0-8b-instruct'>ibm-granite/granite-3.0-8b-instruct</a>,📝,2.20@@2.20,8170848256.0,49155.0,4096.0,✓,✗,50.79 ± 1.45 / 66.25 ± 1.36@@50.79,56.47 ± 1.23 / 37.50 ± 1.69@@56.47,26.43 ± 3.74 / 60.85 ± 3.46@@26.43,62.35 ± 1.96 / 34.96 ± 1.26@@62.35,15.3.1.dev0@@150301,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/microsoft/Phi-3-mini-4k-instruct'>microsoft/Phi-3-mini-4k-instruct</a>,📝,2.21@@2.21,3821079552.0,32064.0,2047.0,✓,✗,51.72 ± 2.44 / 65.74 ± 2.10@@51.72,59.14 ± 1.40 / 43.16 ± 2.75@@59.14,33.78 ± 2.17 / 65.03 ± 1.74@@33.78,53.54 ± 2.38 / 24.82 ± 1.35@@53.54,14.1.2@@140102,14.1.2@@140102,14.1.2@@140102,14.1.2@@140102
<a href='https://hf.co/utter-project/EuroLLM-9B'>utter-project/EuroLLM-9B</a>,🧠,2.21@@2.21,9152319488.0,128000.0,4096.0,✓,✗,51.39 ± 3.26 / 67.17 ± 2.18@@51.39,49.84 ± 2.64 / 40.85 ± 3.31@@49.84,33.22 ± 2.26 / 63.39 ± 2.64@@33.22,63.69 ± 2.18 / 36.96 ± 1.83@@63.69,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
<a href='https://hf.co/openai/gpt-oss-20b'>openai/gpt-oss-20b#high</a>,🤔,2.21@@2.21,21511953984.0,201088.0,131072.0,✓,✗,57.44 ± 2.16 / 68.90 ± 1.74@@57.44,48.61 ± 2.47 / 38.42 ± 1.62@@48.61,44.85 ± 1.26 / 71.98 ± 0.64@@44.85,45.94 ± 0.75 / 25.44 ± 0.69@@45.94,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200
<a href='https://hf.co/google/gemma-4-31B'>google/gemma-4-31B (val)</a>,🧠,2.22@@2.22,31273088876.0,262144.0,8192.0,✓,✗,44.46 ± 1.76 / 61.77 ± 1.48@@44.46,60.93 ± 1.65 / 52.45 ± 1.79@@60.93,24.26 ± 3.60 / 61.45 ± 1.74@@24.26,63.04 ± 1.66 / 31.13 ± 1.50@@63.04,17.1.0.dev0@@170100,17.1.0.dev0@@170100,17.1.0.dev0@@170100,17.1.0.dev0@@170100
<a href='https://hf.co/google/gemma-3-4b-it'>google/gemma-3-4b-it</a>,📝,2.23@@2.23,4300079472.0,262144.0,8192.0,✓,✗,51.05 ± 1.87 / 64.79 ± 1.57@@51.05,60.74 ± 1.54 / 45.38 ± 2.74@@60.74,40.58 ± 1.71 / 68.18 ± 2.05@@40.58,41.15 ± 4.45 / 16.73 ± 3.10@@41.15,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/Qwen/Qwen3.5-2B'>Qwen/Qwen3.5-2B (val)</a>,📝,2.23@@2.23,2274067232.0,248044.0,8192.0,✓,✗,43.72 ± 3.47 / 59.55 ± 2.71@@43.72,55.40 ± 2.72 / 31.89 ± 2.32@@55.40,41.97 ± 4.26 / 69.03 ± 3.32@@41.97,57.53 ± 1.39 / 28.24 ± 1.72@@57.53,16.17.0.dev0@@161700,16.17.0.dev0@@161700,16.17.0.dev0@@161700,16.17.0.dev0@@161700
<a href='https://hf.co/CohereForAI/c4ai-command-r-v01'>CohereForAI/c4ai-command-r-v01</a>,📝,2.24@@2.24,34980831232.0,256000.0,8192.0,✗,✗,53.90 ± 1.12 / 65.63 ± 1.62@@53.90,62.43 ± 0.91 / 43.18 ± 2.22@@62.43,29.68 ± 3.64 / 62.39 ± 2.81@@29.68,50.25 ± 1.61 / 19.35 ± 3.19@@50.25,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004
<a href='https://hf.co/NorwAI/NorwAI-Mixtral-8x7B-instruct'>NorwAI/NorwAI-Mixtral-8x7B-instruct</a>,📝,2.24@@2.24,46997647360.0,67993.0,32768.0,✓,✗,53.33 ± 4.66 / 64.05 ± 6.18@@53.33,56.14 ± 1.69 / 44.49 ± 3.25@@56.14,29.49 ± 6.46 / 59.01 ± 6.80@@29.49,55.32 ± 2.95 / 18.49 ± 4.03@@55.32,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004,14.0.4@@140004
<a href='https://hf.co/alpindale/Mistral-7B-v0.2-hf'>alpindale/Mistral-7B-v0.2-hf</a>,🧠,2.25@@2.25,7241732096.0,32000.0,32768.0,✓,✗,52.49 ± 2.16 / 67.50 ± 1.61@@52.49,55.32 ± 1.55 / 48.33 ± 1.45@@55.32,24.34 ± 2.29 / 59.66 ± 2.93@@24.34,59.96 ± 3.89 / 31.54 ± 3.00@@59.96,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502,12.5.2@@120502
<a href='https://hf.co/google/gemma-4-E2B-it'>google/gemma-4-E2B-it (val)</a>,📝,2.25@@2.25,5123178979.0,262144.0,8192.0,✓,✗,45.32 ± 1.41 / 62.85 ± 0.94@@45.32,60.16 ± 1.26 / 46.75 ± 1.84@@60.16,38.35 ± 1.80 / 68.93 ± 0.97@@38.35,50.19 ± 0.77 / 22.02 ± 1.06@@50.19,17.1.0.dev0@@170100,17.1.0.dev0@@170100,17.1.0.dev0@@170100,17.1.0.dev0@@170100
<a href='https://hf.co/ibm-granite/granite-3.0-8b-base'>ibm-granite/granite-3.0-8b-base</a>,🧠,2.26@@2.26,8170835968.0,49152.0,4096.0,✓,✗,57.84 ± 3.59 / 71.20 ± 2.77@@57.84,50.43 ± 1.80 / 41.26 ± 3.08@@50.43,22.58 ± 5.59 / 53.17 ± 6.23@@22.58,61.90 ± 2.37 / 34.32 ± 1.77@@61.90,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301,15.3.1.dev0@@150301
<a href='https://hf.co/microsoft/Phi-3-mini-128k-instruct'>microsoft/Phi-3-mini-128k-instruct</a>,📝,2.26@@2.26,3821079552.0,32064.0,130947.0,✓,✗,53.05 ± 2.34 / 65.57 ± 1.92@@53.05,55.36 ± 0.81 / 36.14 ± 1.96@@55.36,23.08 ± 1.54 / 58.65 ± 2.04@@23.08,62.02 ± 2.17 / 31.55 ± 1.09@@62.02,12.9.1@@120901,12.9.1@@120901,12.9.1@@120901,12.9.1@@120901
<a href='https://hf.co/allenai/Olmo-3-1025-7B'>allenai/Olmo-3-1025-7B</a>,🧠,2.26@@2.26,7298011136.0,100278.0,65536.0,✓,✗,44.81 ± 5.09 / 61.70 ± 3.87@@44.81,54.42 ± 1.14 / 37.74 ± 2.20@@54.42,26.06 ± 2.36 / 62.01 ± 1.80@@26.06,68.04 ± 0.84 / 38.15 ± 1.08@@68.04,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/tiiuae/Falcon3-7B-Base'>tiiuae/Falcon3-7B-Base</a>,🧠,2.27@@2.27,7455550464.0,131072.0,32768.0,✓,✗,56.08 ± 3.69 / 68.98 ± 3.46@@56.08,53.66 ± 1.01 / 43.16 ± 2.77@@53.66,21.31 ± 2.89 / 57.46 ± 3.23@@21.31,60.10 ± 2.37 / 32.31 ± 1.84@@60.10,14.3.0@@140300,14.3.0@@140300,14.3.0@@140300,14.4.0@@140400
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it (zero-shot)</a>,📝,2.27@@2.27,27432406640.0,262144.0,8192.0,✓,✗,52.16 ± 1.53 / 63.95 ± 1.14@@52.16,57.38 ± 0.99 / 32.73 ± 0.67@@57.38,35.40 ± 0.99 / 67.58 ± 0.50@@35.40,47.91 ± 0.40 / 22.83 ± 0.49@@47.91,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801,15.8.1.dev0@@150801
<a href='https://hf.co/Qwen/Qwen3.5-9B'>Qwen/Qwen3.5-9B (val)</a>,🤔,2.29@@2.29,9653100528.0,248044.0,8192.0,✓,✗,58.24 ± 1.56 / 69.56 ± 1.16@@58.24,41.75 ± 2.23 / 37.94 ± 2.08@@41.75,58.64 ± 1.70 / 78.45 ± 0.91@@58.64,33.22 ± 1.14 / 19.03 ± 1.11@@33.22,17.1.0.dev0@@170100,17.1.0.dev0@@170100,17.1.0.dev0@@170100,17.1.0.dev0@@170100
<a href='https://hf.co/mistralai/Mistral-7B-v0.3'>mistralai/Mistral-7B-v0.3</a>,🧠,2.29@@2.29,7248023552.0,32768.0,32768.0,✓,✗,48.93 ± 3.74 / 64.42 ± 2.99@@48.93,55.35 ± 1.66 / 46.24 ± 1.98@@55.35,24.18 ± 3.72 / 58.79 ± 4.23@@24.18,62.37 ± 1.90 / 34.49 ± 1.32@@62.37,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100,15.1.0@@150100
<a href='https://hf.co/utter-project/EuroLLM-9B-Instruct'>utter-project/EuroLLM-9B-Instruct</a>,📝,2.29@@2.29,9152319488.0,128000.0,4096.0,✗,✗,53.06 ± 2.86 / 67.05 ± 2.21@@53.06,51.68 ± 1.20 / 32.77 ± 1.73@@51.68,26.94 ± 3.57 / 55.96 ± 4.65@@26.94,58.19 ± 3.38 / 32.40 ± 2.34@@58.19,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400,14.4.0@@140400
<a href='https://hf.co/meta-llama/Llama-2-70b-chat-hf'>meta-llama/Llama-2-70b-chat-hf</a>,📝,2.30@@2.30,68976653312.0,32000.0,4096.0,✓,✗,54.41 ± 1.76 / 63.82 ± 2.15@@54.41,57.64 ± 1.05 / 36.73 ± 1.67@@57.64,23.29 ± 3.37 / 46.22 ± 3.48@@23.29,51.50 ± 0.92 / 22.51 ± 0.71@@51.50,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-1.5-flash-8b-001'>gemini/gemini-1.5-flash-8b-001 (zero-shot, val)</a>",📝,2.30@@2.30,8000000000.0,256128.0,1048576.0,✓,✗,49.58 ± 2.62 / 60.04 ± 1.84@@49.58,51.99 ± 1.58 / 32.50 ± 1.22@@51.99,41.29 ± 2.74 / 70.54 ± 1.39@@41.29,48.04 ± 1.55 / 22.96 ± 1.73@@48.04,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500,15.5.0.dev0@@150500
<a href='https://hf.co/google/gemma-3-4b-pt'>google/gemma-3-4b-pt</a>,🧠,2.30@@2.30,4300079472.0,262144.0,8192.0,✓,✗,47.37 ± 3.56 / 62.68 ± 3.22@@47.37,49.82 ± 1.49 / 44.64 ± 2.26@@49.82,27.03 ± 2.44 / 58.50 ± 2.85@@27.03,63.99 ± 2.70 / 34.62 ± 1.55@@63.99,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/speakleash/Bielik-11B-v2.6-Instruct'>speakleash/Bielik-11B-v2.6-Instruct</a>,📝,2.30@@2.30,11168796672.0,32128.0,32768.0,✓,✗,52.00 ± 3.10 / 67.24 ± 2.34@@52.00,61.57 ± 1.41 / 40.87 ± 3.14@@61.57,45.37 ± 3.47 / 66.50 ± 3.31@@45.37,29.09 ± 2.79 / 0.02 ± 0.03@@29.09,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000,16.10.0@@161000
<a href='https://hf.co/Qwen/Qwen3-1.7B'>Qwen/Qwen3-1.7B#no-thinking</a>,📝,2.30@@2.30,2031739904.0,151936.0,40960.0,✓,✗,53.41 ± 3.72 / 65.63 ± 3.72@@53.41,45.28 ± 1.29 / 32.04 ± 1.38@@45.28,39.81 ± 2.23 / 67.45 ± 2.18@@39.81,53.40 ± 2.17 / 27.17 ± 1.36@@53.40,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think (val)</a>,🤔,2.31@@2.31,7298011136.0,100278.0,65536.0,✗,✗,51.64 ± 1.38 / 65.06 ± 1.03@@51.64,62.84 ± 0.80 / 42.09 ± 0.76@@62.84,25.13 ± 2.79 / 54.52 ± 1.49@@25.13,49.57 ± 0.70 / 26.90 ± 0.93@@49.57,17.1.0.dev0@@170100,17.1.0.dev0@@170100,17.1.0.dev0@@170100,17.1.0.dev0@@170100
<a href='https://hf.co/ibm-granite/granite-34b-code-base'>ibm-granite/granite-34b-code-base</a>,🧠,2.32@@2.32,33715603456.0,49152.0,8192.0,✓,✗,45.15 ± 4.85 / 60.04 ± 4.72@@45.15,58.29 ± 1.24 / 53.89 ± 1.41@@58.29,17.71 ± 3.07 / 49.14 ± 4.78@@17.71,65.48 ± 1.31 / 37.45 ± 1.46@@65.48,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802,15.8.2.dev0@@150802
<a href='https://hf.co/mistralai/Mistral-7B-v0.1'>mistralai/Mistral-7B-v0.1</a>,🧠,2.32@@2.32,7241732096.0,32000.0,4096.0,✓,✗,49.22 ± 5.12 / 63.00 ± 5.25@@49.22,56.20 ± 1.66 / 45.80 ± 2.99@@56.20,22.74 ± 4.08 / 58.63 ± 3.27@@22.74,60.87 ± 2.11 / 34.01 ± 1.59@@60.87,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000,15.0.0@@150000
"<a href='https://platform.openai.com/docs/models/gpt-4.1-nano'>gpt-4.1-nano-2025-04-14 (zero-shot, val)</a>",📝,2.32@@2.32,?,?,1047576.0,✓,✗,49.61 ± 2.54 / 65.41 ± 1.60@@49.61,51.36 ± 2.01 / 31.33 ± 1.01@@51.36,41.72 ± 4.04 / 67.24 ± 1.92@@41.72,45.93 ± 1.72 / 21.92 ± 1.62@@45.93,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601,15.6.1.dev0@@150601
<a href='https://hf.co/speakleash/Bielik-4.5B-v3.0-Instruct'>speakleash/Bielik-4.5B-v3.0-Instruct</a>,📝,2.32@@2.32,4757260288.0,32000.0,32768.0,✓,✗,48.86 ± 2.28 / 64.42 ± 1.95@@48.86,58.87 ± 0.76 / 36.86 ± 1.77@@58.87,30.81 ± 1.62 / 56.17 ± 2.09@@30.81,48.62 ± 2.21 / 25.41 ± 1.39@@48.62,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100,16.11.0.dev0@@161100
<a href='https://hf.co/arcee-ai/Trinity-Mini'>arcee-ai/Trinity-Mini (val)</a>,🤔,2.32@@2.32,26123974400.0,200192.0,131072.0,✗,✗,53.91 ± 2.34 / 64.80 ± 1.82@@53.91,51.82 ± 1.10 / 36.30 ± 1.02@@51.82,34.34 ± 2.30 / 66.63 ± 1.30@@34.34,47.11 ± 0.67 / 25.43 ± 0.49@@47.11,16.17.0.dev0@@161700,16.17.0.dev0@@161700,16.17.0.dev0@@161700,16.17.0.dev0@@161700
<a href='https://hf.co/microsoft/xlm-align-base'>microsoft/xlm-align-base</a>,🔍,2.33@@2.33,278045186.0,250002.0,512.0,✓,✗,58.58 ± 2.31 / 72.09 ± 1.64@@58.58,79.38 ± 0.80 / 79.33 ± 0.74@@79.38,15.34 ± 5.24 / 52.99 ± 1.90@@15.34,32.33 ± 11.35 / 16.58 ± 6.50@@32.33,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
<a href='https://hf.co/occiglot/occiglot-7b-de-en'>occiglot/occiglot-7b-de-en</a>,🧠,2.33@@2.33,7241732096.0,32000.0,32768.0,✓,✗,54.96 ± 2.69 / 69.64 ± 2.09@@54.96,48.11 ± 2.01 / 39.66 ± 3.29@@48.11,21.57 ± 4.18 / 55.63 ± 4.56@@21.57,61.33 ± 3.41 / 31.49 ± 3.11@@61.33,12.3.1@@120301,12.3.2@@120302,12.3.1@@120301,12.3.1@@120301
<a href='https://hf.co/BSC-LT/ALIA-40b'>BSC-LT/ALIA-40b</a>,🧠,2.33@@2.33,40433885184.0,256000.0,32768.0,✓,✗,34.44 ± 3.83 / 47.61 ± 4.11@@34.44,52.86 ± 2.90 / 48.28 ± 2.90@@52.86,38.02 ± 3.04 / 64.06 ± 3.07@@38.02,64.16 ± 3.41 / 36.35 ± 2.59@@64.16,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/allenai/Olmo-3-1125-32B'>allenai/Olmo-3-1125-32B</a>,🧠,2.33@@2.33,32233522176.0,100278.0,65536.0,✓,✗,22.58 ± 1.32 / 30.12 ± 1.33@@22.58,63.51 ± 1.01 / 53.75 ± 2.16@@63.51,33.83 ± 4.35 / 57.62 ± 4.23@@33.83,72.36 ± 1.71 / 40.96 ± 1.52@@72.36,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/baidu/ERNIE-4.5-21B-A3B-PT'>baidu/ERNIE-4.5-21B-A3B-PT</a>,📝,2.33@@2.33,21948655808.0,103424.0,131072.0,✓,✗,39.25 ± 3.29 / 56.75 ± 2.83@@39.25,53.75 ± 0.97 / 36.15 ± 0.97@@53.75,35.75 ± 2.60 / 65.97 ± 1.93@@35.75,59.22 ± 1.24 / 32.42 ± 0.97@@59.22,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://ollama.com/library/hf.co'>ollama_chat/hf.co/google/gemma-3-4b-it-qat-q4_0-gguf</a>,📝,2.34@@2.34,3880099328.0,?,131072.0,✓,✗,49.78 ± 2.55 / 64.16 ± 2.17@@49.78,59.42 ± 1.12 / 40.91 ± 2.32@@59.42,30.00 ± 3.16 / 64.56 ± 1.45@@30.00,48.96 ± 1.91 / 24.53 ± 1.15@@48.96,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601,15.6.1@@150601
<a href='https://hf.co/seedboxai/KafkaLM-7B-German-V0.1-DPO'>seedboxai/KafkaLM-7B-German-V0.1-DPO</a>,📝,2.35@@2.35,7241732096.0,32000.0,4096.0,✗,✗,52.57 ± 1.74 / 61.25 ± 2.84@@52.57,48.92 ± 2.76 / 38.62 ± 2.42@@48.92,20.74 ± 3.20 / 56.59 ± 3.27@@20.74,62.31 ± 2.13 / 32.87 ± 1.83@@62.31,12.3.2@@120302,12.5.2@@120502,12.3.2@@120302,12.4.0@@120400
<a href='https://hf.co/ibm-granite/granite-4.0-h-micro'>ibm-granite/granite-4.0-h-micro</a>,📝,2.35@@2.35,3191396096.0,100352.0,131072.0,✓,✗,42.07 ± 3.73 / 60.87 ± 2.48@@42.07,56.53 ± 1.25 / 49.99 ± 1.99@@56.53,31.09 ± 4.30 / 59.04 ± 3.96@@31.09,54.48 ± 1.70 / 28.42 ± 1.05@@54.48,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800,16.8.0.dev0@@160800
<a href='https://hf.co/allenai/Olmo-3-7B-Think'>allenai/Olmo-3-7B-Think</a>,🤔,2.36@@2.36,7298011136.0,100278.0,65536.0,✗,✗,52.72 ± 3.63 / 66.56 ± 2.67@@52.72,62.14 ± 1.27 / 40.36 ± 1.45@@62.14,22.90 ± 1.80 / 53.99 ± 1.58@@22.90,48.57 ± 0.92 / 25.64 ± 0.47@@48.57,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200,16.12.0.dev0@@161200
<a href='https://hf.co/mistralai/Voxtral-Mini-3B-2507'>mistralai/Voxtral-Mini-3B-2507</a>,📝,2.36@@2.36,4676271104.0,131072.0,?,✓,✗,42.46 ± 2.48 / 58.81 ± 1.58@@42.46,56.56 ± 1.44 / 47.11 ± 2.04@@56.56,21.58 ± 3.02 / 59.02 ± 2.62@@21.58,63.91 ± 3.69 / 35.63 ± 2.57@@63.91,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600,15.16.0.dev0@@151600
<a href='https://hf.co/allenai/OLMo-2-1124-13B'>allenai/OLMo-2-1124-13B</a>,🧠,2.37@@2.37,13716198400.0,100352.0,4096.0,✓,✗,36.54 ± 5.74 / 49.67 ± 5.97@@36.54,52.40 ± 2.50 / 38.96 ± 2.21@@52.40,30.40 ± 1.72 / 62.52 ± 1.86@@30.40,68.27 ± 0.83 / 38.61 ± 1.00@@68.27,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300,15.13.0@@151300
<a href='https://hf.co/nvidia/mistral-nemo-minitron-8b-instruct'>nvidia/mistral-nemo-minitron-8b-instruct</a>,📝,2.37@@2.37,8414105600.0,131072.0,8192.0,✓,✗,53.77 ± 2.21 / 66.24 ± 2.25@@53.77,60.69 ± 1.19 / 45.82 ± 1.42@@60.69,38.53 ± 2.04 / 65.65 ± 2.18@@38.53,32.27 ± 3.90 / 0.00 ± 0.00@@32.27,14.1.1@@140101,14.1.1@@140101,14.1.1@@140101,14.1.1@@140101
<a href='https://hf.co/allenai/OLMo-2-1124-13B-Instruct'>allenai/OLMo-2-1124-13B-Instruct</a>,📝,2.38@@2.38,13716198400.0,100352.0,4096.0,✓,✗,41.02 ± 2.58 / 60.21 ± 1.88@@41.02,56.51 ± 1.06 / 35.88 ± 1.29@@56.51,34.27 ± 0.95 / 66.38 ± 0.61@@34.27,53.57 ± 1.60 / 28.67 ± 0.76@@53.57,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300,15.13.0.dev0@@151300
<a href='https://hf.co/meta-llama/Llama-4-Scout-17B-16E'>meta-llama/Llama-4-Scout-17B-16E</a>,📝,2.38@@2.38,108641793536.0,200000.0,?,✓,✗,52.88 ± 3.24 / 65.23 ± 3.50@@52.88,69.43 ± 0.57 / 64.79 ± 0.81@@69.43,25.78 ± 3.33 / 57.17 ± 4.10@@25.78,36.20 ± 3.69 / 0.54 ± 0.19@@36.20,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902,15.9.2@@150902
<a href='https://hf.co/seedboxai/KafkaLM-7B-German-V0.1'>seedboxai/KafkaLM-7B-German-V0.1</a>,🧠,2.38@@2.38,7241732096.0,32000.0,32768.0,✓,✗,52.51 ± 1.72 / 61.27 ± 2.77@@52.51,48.35 ± 2.96 / 38.58 ± 2.35@@48.35,20.36 ± 3.59 / 56.14 ± 3.61@@20.36,62.19 ± 2.05 / 32.88 ± 1.78@@62.19,12.3.2@@120302,12.5.2@@120502,12.3.2@@120302,12.3.2@@120302
<a href='https://ollama.com/library/gemma3:4b-it-q4_K_M'>ollama_chat/gemma3:4b-it-q4_K_M</a>,📝,2.39@@2.39,?,?,?,✓,✗,48.12 ± 2.40 / 63.05 ± 1.98@@48.12,59.24 ± 0.93 / 41.36 ± 2.32@@59.24,30.20 ± 1.31 / 62.89 ± 1.06@@30.20,45.84 ± 1.66 / 20.48 ± 0.95@@45.84,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301,15.3.1@@150301
<a href='https://hf.co/seedboxai/KafkaLM-13B-German-V0.1-DPO'>seedboxai/KafkaLM-13B-German-V0.1-DPO</a>,📝,2.39@@2.39,13015864320.0,32000.0,8192.0,✗,✗,49.73 ± 2.78 / 63.68 ± 2.80@@49.73,52.45 ± 2.98 / 47.91 ± 2.37@@52.45,20.72 ± 4.25 / 53.77 ± 5.69@@20.72,60.07 ± 5.86 / 30.18 ± 4.61@@60.07,12.10.4@@121004,12.7.0@@120700,12.7.0@@120700,12.7.0@@120700
<a href='https://hf.co/RuterNorway/Llama-2-13b-chat-norwegian'>RuterNorway/Llama-2-13b-chat-norwegian</a>,📝,2.40@@2.40,?,32000.0,4096.0,✗,✗,49.75 ± 2.02 / 62.41 ± 3.30@@49.75,57.02 ± 1.39 / 47.95 ± 2.09@@57.02,19.80 ± 3.22 / 52.76 ± 5.45@@19.80,57.65 ± 2.01 / 27.86 ± 2.01@@57.65,12.9.0@@120900,12.9.0@@120900,12.9.0@@120900,12.9.0@@120900
<a href='https://hf.co/HuggingFaceTB/SmolLM3-3B-Base'>HuggingFaceTB/SmolLM3-3B-Base</a>,🧠,2.40@@2.40,3075098624.0,128256.0,65536.0,✓,✗,51.60 ± 3.78 / 65.92 ± 3.27@@51.60,53.54 ± 0.85 / 44.50 ± 1.71@@53.54,13.91 ± 4.80 / 39.97 ± 3.92@@13.91,61.50 ± 2.53 / 33.49 ± 1.49@@61.50,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900,16.9.0.dev0@@160900
<a href='https://hf.co/jhu-clsp/mmBERT-small'>jhu-clsp/mmBERT-small</a>,🔍,2.40@@2.40,140642306.0,256000.0,8192.0,✓,✗,40.77 ± 4.13 / 60.03 ± 2.82@@40.77,70.12 ± 2.19 / 68.16 ± 2.30@@70.12,43.47 ± 5.90 / 70.94 ± 3.32@@43.47,27.43 ± 4.35 / 9.83 ± 2.34@@27.43,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101,16.1.1.dev0@@160101
<a href='https://hf.co/jhu-clsp/bernice'>jhu-clsp/bernice</a>,🔍,2.40@@2.40,277748738.0,250000.0,128.0,✓,✗,62.00 ± 2.11 / 74.40 ± 1.38@@62.00,72.25 ± 1.06 / 71.08 ± 1.17@@72.25,48.10 ± 4.34 / 71.95 ± 3.29@@48.10,0.00 ± 0.00 / 0.00 ± 0.00@@0.00,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0,<9.2.0@@0
